Robot Position_pitch,Robot Position_roll,Robot Position_x,Robot Position_y,Robot Position_yaw,Robot Position_z
-2.1211889614797,176.288905395508,920.489562988281,187.547138183594,-40.1071888406463,992.52294921875
-2.12112755354544,176.288896507263,920.489755630493,187.547262695312,-40.1071441917582,992.522756576538
-2.12107449860994,176.28889465332,920.48980078125,187.547283569336,-40.1071074024605,992.522724121094
-2.12102838799642,176.28889465332,920.489759277344,187.547137008667,-40.107078483526,992.522848632812
-2.12097755541302,176.288893066406,920.489777832031,187.546992822561,-40.1070543950955,992.522862792969
-2.12091977301342,176.28888269043,920.489985351562,187.546869792005,-40.1070349849359,992.522696777344
-2.1208599319296,176.288879394531,920.490051269531,187.54669767276,-40.1070106215292,992.522644042969
-2.12079722623717,176.288879394531,920.490051269531,187.546473309893,-40.1069767596511,992.522644042969
-2.12070972199871,176.288874023438,920.490080175781,187.546543579102,-40.1069104667434,992.522644042969
-2.12061408470597,176.288864562988,920.490158056641,187.54668548584,-40.1068217414365,992.522644042969
-2.1205522285045,176.288869506836,920.490242862461,187.546569788728,-40.1067580578927,992.522644042969
-2.12050409731033,176.288878967285,920.490339116251,187.546341675377,-40.106708137615,992.522644042969
-2.12046271316068,176.288876813215,920.490433591652,187.546308042886,-40.1066799831643,992.522580747251
-2.12042583664139,176.288869129645,920.490520329765,187.546296023742,-40.1066598378778,992.522438049316
-2.1203817832858,176.288860727001,920.490530014038,187.546187828327,-40.1066287883463,992.522428512573
-2.1203282770969,176.28885082377,920.490481138229,187.545767958137,-40.1065788262934,992.522575139999
-2.12027396818211,176.28883934021,920.490522960688,187.545822143555,-40.1065130988228,992.52250130338
-2.12020745994627,176.288834289551,920.490617502917,187.545893969727,-40.1064320040444,992.522390216235
-2.12009784331038,176.288850463867,920.490708797583,187.545790332031,-40.1063350227864,992.522350897192
-2.12001741942678,176.288866210937,920.490803649902,187.545708782436,-40.1062469502878,992.522340576172
-2.11998224378171,176.288875976563,920.490919921875,187.545689273862,-40.1061806321663,992.522378417969
-2.11994500756534,176.288878083229,920.490964174271,187.545657999725,-40.1061081319092,992.522399902344
