Robot Position_pitch,Robot Position_roll,Robot Position_x,Robot Position_y,Robot Position_yaw,Robot Position_z
-3.04216027259827,176.407943725586,921.503173828125,183.076171875,-47.6669731140137,992.9296875
-3.04212951660156,176.407897949219,921.503234863281,183.075393676758,-47.6670379638672,992.929809570312
-3.04211330413818,176.40788269043,921.503295898438,183.07551574707,-47.6670188903809,992.929626464844
-3.04211235046387,176.407897949219,921.503356933594,183.075454711914,-47.6670265197754,992.929931640625
-3.04210066795349,176.407852172852,921.503540039062,183.074615478516,-47.6670913696289,992.929992675781
-3.04208469390869,176.407867431641,921.503479003906,183.074783325195,-47.6670684814453,992.930114746094
-3.042067527771,176.407821655273,921.50341796875,183.074630737305,-47.6670913696289,992.930053710938
-3.04203414916992,176.407821655273,921.50341796875,183.074523925781,-47.6670875549316,992.930114746094
-3.04204297065735,176.407791137695,921.503723144531,183.073776245117,-47.6671371459961,992.930114746094
-3.04200196266174,176.407775878906,921.503540039062,183.073959350586,-47.6671257019043,992.930114746094
-3.04200673103333,176.407775878906,921.503662109375,183.073837280273,-47.6671447753906,992.930114746094
-3.04198861122131,176.407745361328,921.503540039062,183.073608398438,-47.6671600341797,992.930114746094
-3.04197764396667,176.407730102539,921.503662109375,183.073120117188,-47.6671829223633,992.930297851562
-3.04195237159729,176.407684326172,921.503784179688,183.0732421875,-47.6671752929688,992.930053710938
-3.04193568229675,176.407653808594,921.503662109375,183.073013305664,-47.6672134399414,992.930053710938
-3.04192328453064,176.407638549805,921.503784179688,183.072509765625,-47.6672439575195,992.93017578125
-3.04190587997436,176.407608032227,921.503723144531,183.072296142578,-47.6672706604004,992.93017578125
-3.0418963432312,176.407592773438,921.503784179688,183.072402954102,-47.6672401428223,992.930114746094
-3.04185748100281,176.407562255859,921.503662109375,183.071838378906,-47.6673011779785,992.93017578125
-3.04185628890991,176.407562255859,921.503723144531,183.071746826172,-47.6672973632812,992.930236816406
-3.04182744026184,176.407501220703,921.503540039062,183.071594238281,-47.6673164367676,992.93017578125
-3.04182553291321,176.407501220703,921.503723144531,183.071731567383,-47.667308807373,992.93017578125
-3.04176568984985,176.407455444336,921.503601074219,183.071395874023,-47.6673316955566,992.930114746094
-3.04177284240723,176.407455444336,921.503723144531,183.071075439453,-47.667350769043,992.930114746094
-3.04176449775696,176.407440185547,921.503662109375,183.070953369141,-47.6673698425293,992.930114746094
-3.04172921180725,176.40739440918,921.503601074219,183.071517944336,-47.6673393249512,992.929992675781
-3.04174184799194,176.407409667969,921.503601074219,183.070877075195,-47.667366027832,992.930358886719
-3.0416944026947,176.407348632812,921.503601074219,183.070297241211,-47.6674156188965,992.930114746094
-3.04169750213623,176.407363891602,921.503540039062,183.070281982422,-47.6674156188965,992.930297851562
-3.04168391227722,176.407348632812,921.503601074219,183.070541381836,-47.6674003601074,992.93017578125
-3.04167008399963,176.407333374023,921.503540039062,183.070098876953,-47.6674499511719,992.930236816406
-3.04165959358215,176.407333374023,921.503601074219,183.069519042969,-47.6674766540527,992.930419921875
-3.04164099693298,176.407302856445,921.503601074219,183.069839477539,-47.6674461364746,992.930297851562
-3.0416259765625,176.407272338867,921.503540039062,183.06982421875,-47.6674690246582,992.930236816406
-3.04160094261169,176.407272338867,921.503662109375,183.069381713867,-47.6674995422363,992.930236816406
-3.04158067703247,176.407257080078,921.503723144531,183.069122314453,-47.6675148010254,992.930053710938
-3.0415608882904,176.407211303711,921.503479003906,183.069290161133,-47.6675071716309,992.930236816406
-3.04155969619751,176.407211303711,921.503601074219,183.069412231445,-47.6674995422363,992.93017578125
-3.04156422615051,176.4072265625,921.503723144531,183.068710327148,-47.6675453186035,992.930297851562
-3.04151225090027,176.407196044922,921.503479003906,183.068649291992,-47.6675491333008,992.930358886719
-3.0415186882019,176.407180786133,921.503540039062,183.068634033203,-47.667537689209,992.930358886719
-3.04150438308716,176.407180786133,921.503601074219,183.06867980957,-47.6675567626953,992.93017578125
-3.04148316383362,176.407150268555,921.503662109375,183.068099975586,-47.6675720214844,992.93017578125
-3.04147171974182,176.407150268555,921.503662109375,183.068023681641,-47.6675872802734,992.930297851562
-3.04144501686096,176.407150268555,921.503540039062,183.068283081055,-47.6675758361816,992.930358886719
-3.0414502620697,176.407119750977,921.503662109375,183.068237304688,-47.6675872802734,992.930236816406
-3.04142737388611,176.407119750977,921.503784179688,183.067810058594,-47.6676292419434,992.930236816406
-3.04138946533203,176.407089233398,921.503662109375,183.067642211914,-47.6676406860352,992.930236816406
-3.04138016700745,176.407089233398,921.503601074219,183.067886352539,-47.6676025390625,992.930236816406
-3.04138469696045,176.407089233398,921.503601074219,183.067886352539,-47.6676368713379,992.930297851562
-3.04133915901184,176.40705871582,921.503601074219,183.067306518555,-47.6676712036133,992.930236816406
-3.04134750366211,176.407043457031,921.503540039062,183.067260742188,-47.6676750183105,992.930358886719
-3.04134225845337,176.40705871582,921.503662109375,183.067230224609,-47.6677017211914,992.930358886719
