Flexion,Posterior,Medial,Superior,Internal,Valgus
5.75560712980888e-09,6.35262122647048,-4.84911052439739,3.30747656605732,-14.134499992078,5.33870324987029
1.00023247522537,6.36624988489177,-4.88984984423647,3.35156068333152,-14.2312556230118,5.34576913256558
2.00091322156624,6.32888308766863,-4.90294036440336,3.41715200187985,-14.3624721693152,5.3902241258461
2.99924932496162,6.29470394783797,-4.94343311836264,3.46886512412763,-14.5100781160281,5.4465731065252
3.99932805900573,6.26280461578701,-4.99060891186512,3.51473018137996,-14.6758470788543,5.50078713438914
4.99965484084082,6.20161249926514,-5.03009682252386,3.55917394357054,-14.8756249250866,5.55023091913089
6.00008791750744,6.14334082262853,-5.05599465436595,3.59377588283647,-15.0548734800729,5.60177295963056
7.00084730970806,6.06454464370302,-5.0693190093015,3.63136270747682,-15.2599590510925,5.65006880604684
7.99917568662289,5.97162463983391,-5.08980927717529,3.64195323888879,-15.4357437302379,5.70225559407259
8.99983377297494,5.91860933452648,-5.10834363164146,3.65474005087904,-15.6037332947837,5.73192435558896
9.99922238147171,5.82781367145844,-5.10818807055399,3.67817047797742,-15.7814074527654,5.76808036561463
10.9989902750607,5.77149894459756,-5.12029077014809,3.7005895868904,-15.9420381361796,5.79779408753488
12.0012060379218,5.66491638354466,-5.11980972651035,3.70555196207158,-16.1108204836101,5.84208898610071
12.9985702772892,5.58001510206797,-5.11891615687534,3.6962969430069,-16.29904590143,5.8726793783359
13.9986455245317,5.49382747990331,-5.10633164239329,3.71272470055069,-16.4998894115179,5.89439188704781
14.9985682277699,5.40021051606415,-5.08032757463419,3.72893228475646,-16.6711769865817,5.92055893196492
16.0002142767918,5.32554386413356,-5.06442475725221,3.74213532981628,-16.8330429767949,5.94815616031079
17.0001859667365,5.20569043742122,-5.06365724622004,3.74260698053112,-16.9926007913607,5.98583310417737
17.999929800193,5.09664814457075,-5.06363860085391,3.70125575999791,-17.1633794255637,6.01820977478331
19.0001614840669,4.99834464610394,-5.05964113557757,3.68391675419991,-17.4115935393132,6.03634295854505
20.0005222145346,4.83526321870985,-5.03699616204503,3.65543847541529,-17.6969133828797,6.06569878883487
20.9985670560072,4.63988472214419,-5.00152669580083,3.61732763417056,-17.9669245379125,6.10550033929163
21.9988912505168,4.46123968566849,-4.9477967432083,3.58618753211039,-18.2062329707046,6.13380336430616
23.0008660980273,4.33879947135929,-4.88472328945849,3.57452274222886,-18.3760027589326,6.15145929837908
24.0001989857761,4.21633565877754,-4.83256360208166,3.565713230548,-18.5087099864643,6.17113765361866
25.0011480496551,4.12258007395889,-4.8005281380802,3.54251654912547,-18.6303952865649,6.18619022355555
25.9999556016787,4.04907711785733,-4.76482283573291,3.52541762780405,-18.7536576010039,6.19183604726503
26.9993957415095,3.95105501475684,-4.70929966862637,3.51059724208203,-18.8878481639879,6.19732304372687
28.0008700372355,3.91206886485813,-4.6716213804637,3.51034244799226,-18.9850541949642,6.2026544702301
29.0012809248074,3.85647380541768,-4.63427731834734,3.50930557128377,-19.0942314679904,6.20883986316835
30.0004605494244,3.78228651735292,-4.59040071941199,3.49735186366112,-19.2231156548649,6.21757228079226
31.0015648929287,3.66492728654263,-4.56144348428871,3.48233789072516,-19.3819410403076,6.22944238671653
32.00035454318,3.53683370968199,-4.51939779168407,3.46581741231266,-19.5377053206512,6.24635924683928
32.9992186976522,3.43859986065011,-4.48994283748451,3.44898163821804,-19.6725434023875,6.26192757382292
