Flexion,Posterior,Medial,Superior,Internal,Valgus
36.5799515039939,204.18128358813,1794.64862287801,-161.635767882781,16.1193332534655,1.70400640137824
35.7880393251833,203.885695469116,1795.28616754471,-152.788764895601,16.144084647323,1.10901056206433
34.9738984310285,202.120026414097,1795.9719572147,-145.011802486539,16.2121342987736,0.543336929584696
34.1550770819141,199.935706577115,1796.67760979937,-137.595042571455,16.2902631768576,-0.0126181599228068
33.3354998445374,197.338477607828,1797.40877395967,-130.057733386815,16.3776851223606,-0.573447255164703
32.5282688921124,193.866561512628,1798.20813353745,-122.354327581411,16.4882912880984,-1.13538754077108
31.7143073302509,191.125659461722,1798.86976466656,-114.819220621622,16.5711208202949,-1.69436333739146
30.9042544930439,187.724694096123,1799.56386415307,-107.133241615205,16.6704809063406,-2.25673054447638
30.0854904178441,185.305019715641,1800.12137423611,-99.7338857763045,16.733572767753,-2.81322465768884
29.2846442382396,183.406124956916,1800.59190681689,-91.8094064169046,16.7771811076056,-3.38091726143065
28.4746708309659,181.260945634663,1801.0390403223,-84.0321111745811,16.8233807674118,-3.94597458766946
27.6680895958234,179.837617501645,1801.38033475487,-76.2212620279276,16.8435624346824,-4.51074493423749
26.8512297309665,178.188658718999,1801.70422003639,-68.8755814368326,16.8650934830384,-5.06313615228564
26.0394653611768,176.117386145599,1802.03887023344,-61.0991172511238,16.8969760973234,-5.62835331660209
25.2391031769712,173.852431970317,1802.34392627792,-53.1128818178794,16.9316543630985,-6.19489873005334
24.4261755944285,172.575616765855,1802.50378819415,-45.3927511162438,16.9295912812549,-6.7560620208168
23.6108883658234,171.740928544484,1802.59191565959,-37.8426380072511,16.9098524186873,-7.31162182711642
22.7885327372743,171.014649700562,1802.66778800945,-30.6943288174252,16.8809627113029,-7.85532251737764
21.9667988521595,170.091072368429,1802.73193544832,-23.4586741367418,16.8546107772231,-8.40213209556933
21.1584182414364,166.985651802455,1802.95456713352,-15.5546550246561,16.896098034525,-8.96499061018941
20.3453108076539,162.745244594127,1803.24444580199,-7.93121586522673,16.9677993960483,-9.51870805824521
19.5219861161927,158.997329512075,1803.45429548112,-0.766385878549756,17.0176011640762,-10.0591957155843
18.6985754686875,156.386023485682,1803.50092882364,6.55165808040408,17.0271175702248,-10.6032562134206
17.8707227278498,156.128859139662,1803.28528162728,13.8521703000885,16.9579652152429,-11.1463052382875
17.0346935701738,157.114196193373,1802.95098204438,20.865494888736,16.8439425490857,-11.6807698515574
16.1971558001201,158.61211239547,1802.55599640123,27.8568394477268,16.7101205992503,-12.2139666294782
15.3608021735814,160.216416188044,1802.10493644223,35.0542169947006,16.5695829173226,-12.7517814341122
14.5188843672477,161.57874810115,1801.63190658368,42.2350618603629,16.4312002470094,-13.2887680426412
13.6767298648478,164.243292162956,1801.02735196414,49.1266371163054,16.248507456496,-13.8137757491697
12.826173047862,166.64355923174,1800.42244096872,55.9816957168833,16.0687069090152,-14.3382766410952
11.973648703597,168.503314134464,1799.84402703291,62.7147230853662,15.9011854537851,-14.8572729917526
11.1151894638299,169.511995072327,1799.34731324842,69.3881966077734,15.7549950386517,-15.3738941286522
10.2548881793116,170.668218582119,1798.82058663778,75.7526952036829,15.598956502564,-15.8781306401281
9.3861700500675,172.614845678605,1798.20755522181,81.9849502803084,15.4128408788305,-16.3783201492277
8.51801385277788,174.533908829367,1797.53491317424,88.3892079316237,15.2236679736354,-16.8812786499194
7.6370242645831,177.323269871392,1796.75112274377,94.5424560442041,15.0004724117301,-17.3767580199825
6.75373313601697,181.437703451752,1795.85813637919,100.367379595218,14.7292983788305,-17.859127074234
5.86496869390846,185.959229541494,1794.85737599179,106.379157114754,14.4416040192672,-18.3465487725056
4.97296997627901,190.793063975142,1793.77013467864,112.379652793133,14.139070989963,-18.8309499755204
4.07930311063078,195.893554054846,1792.67033026803,118.149597887982,13.8233608606372,-19.3054179801499
3.1766903028703,201.007805957513,1791.54650638193,123.786577013525,13.5012537159899,-19.7751218266772
2.26779051682597,205.984520710278,1790.39848044515,129.47147159833,13.1786878355719,-20.2449582169666
1.35696771515126,210.931393437831,1789.23359032194,135.080331413216,12.8530569532721,-20.7093359988122
0.446821600563062,215.913828588559,1788.02539263145,140.634328143213,12.5228522302893,-21.1679341934332
-0.475324058503819,220.897181408194,1786.79020918854,146.222215493138,12.1868038018643,-21.6272043367605
-1.3946866446311,224.560426660462,1785.71279602047,151.630244676044,11.8889390915193,-22.0755578911675
-2.32248221503315,228.19569350849,1784.63795190265,156.853042120842,11.5865059074277,-22.5156762411565
-3.25674043665424,230.19255532938,1783.80058001489,161.95372510258,11.3301090590767,-22.9495966585863
-4.19495465298663,230.317778898247,1783.22634954917,166.826322068395,11.1276773267098,-23.3732450004862
-5.13914245352283,229.434993045569,1782.79750427341,171.446174915453,10.9516545521516,-23.7858664345982
-6.0968281491203,227.80229325689,1782.50814399743,175.599615267456,10.7909258477144,-24.1823292004366
-7.05346053182993,226.495782835624,1782.17541618917,179.682690787947,10.6152859868835,-24.5718221911023
-8.01937105954316,225.771772888867,1781.76838166779,183.615057844365,10.413210499051,-24.9542068312771
-8.99414127718092,226.359086031853,1781.22276257365,187.211543151641,10.1614998932366,-25.3232507977453
-9.97047535809353,227.439555532437,1780.55887262805,191.034848662344,9.88963916716777,-25.6957621827128
-10.9530221510848,228.561151652425,1779.89154118962,194.799575966693,9.61043403622016,-26.0629585737968
-11.9366278422806,229.934303849151,1779.17888027986,198.453412859183,9.31878738975621,-26.4221590090144
