Flexion,Posterior,Medial,Superior,Internal,Valgus
89.9960635215359,-11.953420255763,10.2670689754372,-11.3847475782282,12.3234391335914,-5.97551043277289
88.9989801028909,-11.8752814895869,10.2445949205783,-11.4126628462318,12.5894124838497,-5.99230565454288
87.9993750620617,-11.7294870832215,10.2421641607081,-11.3382560516464,12.758234624779,-5.95592634627788
87.0009535567089,-11.562180761103,10.2410999684015,-11.2524253106778,12.8400223578492,-5.86832359041234
85.999431433413,-11.3736183945425,10.2357296492905,-11.1590124627214,12.9272958004223,-5.77331027064258
84.9992998184673,-11.1566346477462,10.2433214061804,-11.0590696197315,13.0084660133091,-5.66637802409406
84.001106320768,-10.9337788964571,10.2484378825179,-10.9646519549274,13.0715481989005,-5.5490092698438
83.0008459822496,-10.7103777903552,10.2595362150737,-10.8678705492076,13.1302603625001,-5.4294533979613
81.9998696318572,-10.4825627195673,10.2710654911197,-10.7727646168794,13.186810615566,-5.31216340054588
80.9986082083578,-10.2250545606905,10.2889131672801,-10.6251583644477,13.226211230546,-5.20706768715289
79.9990191008617,-10.0133111244133,10.2889972929548,-10.5020754343626,13.2500225155886,-5.07603957435062
79.0008983743562,-9.78242815100472,10.2949056598949,-10.3964824979481,13.2934218344795,-4.95261819987115
77.9998747574056,-9.56460951497927,10.2894848187307,-10.2994023062934,13.3377904626927,-4.82801609307675
76.9990585898736,-9.35390133599372,10.2936102160747,-10.1977482507993,13.3738702330068,-4.7072923837697
75.9996885263309,-9.12471596945104,10.3039934931297,-10.08542242358,13.4076432946286,-4.59334328658732
75.0006253458745,-8.90130990500216,10.2943327088912,-9.97797822416715,13.4371434864087,-4.47402035114966
74.0006932175335,-8.69148516400547,10.2844579216477,-9.86762072039101,13.4692189250292,-4.360045397668
72.9987252146093,-8.46607183771778,10.2863623399897,-9.75206412009164,13.500534451045,-4.24243598608568
72.0022265449318,-8.23273244961475,10.2722215213209,-9.63708817916414,13.5284619043589,-4.12564182314032
70.9998893947871,-8.0188063713121,10.2674451630099,-9.52295963468816,13.5508197888724,-4.00870352410035
70.0001217023124,-7.7920065300173,10.259359317148,-9.39762761820751,13.5688767201381,-3.9004663552698
69.0005423254821,-7.5794663348628,10.255886205769,-9.27507227489473,13.5813003191055,-3.78391381526637
67.9995453426624,-7.35977007876259,10.2359054173948,-9.15237170247968,13.5949450209979,-3.67238258990481
67.0020740822874,-7.16175333157825,10.2220543414124,-9.02691592306784,13.6035297519591,-3.5612073437606
65.9986150635479,-6.95328623134865,10.2052883137316,-8.89538454605912,13.6040207347054,-3.45382169363642
64.9986234233691,-6.76388349047864,10.176916583214,-8.77023130967704,13.5936578013282,-3.34395609205089
64.0014440202873,-6.55118772599883,10.1599021508674,-8.63034599893961,13.5825612091871,-3.24519814734681
62.9986022102208,-6.35722957397966,10.1317262189193,-8.49773182822365,13.5623878140506,-3.14012665554351
61.9998632872124,-6.17225773752086,10.1075636994478,-8.36551190004699,13.5344199310278,-3.03892294144227
61.0004238745588,-5.96606230337154,10.0695128616019,-8.22469052709975,13.5119781044997,-2.94520797882613
60.0016423419812,-5.76443988021626,10.0282726379551,-8.08852235904047,13.4792381520855,-2.84740915737751
59.0003640184301,-5.57875899617062,9.98191141196764,-7.95418103982336,13.44391884438,-2.74961395558543
57.9998198744981,-5.38250383307928,9.93489664753433,-7.81716766840963,13.3871658640532,-2.65320061018944
56.9999254023315,-5.19045164416466,9.87928339609856,-7.67832032765728,13.3343877666716,-2.5585830852339
55.9990903375534,-5.00519917872972,9.82760776505524,-7.52400415800562,13.2699268268785,-2.46803459493693
54.9997978494611,-4.81434724920569,9.77193996972768,-7.36758208149354,13.1924740556984,-2.38065682806179
53.9984844857226,-4.63825367488562,9.69770973376941,-7.21856787897235,13.0969611567635,-2.28765325765203
52.9999168650901,-4.47112352174642,9.60870726933299,-7.06263324477133,12.99720274591,-2.2046212447404
52.0019133591473,-4.2972908785999,9.51612622672821,-6.90526660807994,12.8917979742096,-2.12718117535358
50.9999031872936,-4.13884951815985,9.41504923103243,-6.74490667265149,12.7758937824475,-2.04655593883934
49.9999201670263,-3.98660772459528,9.31106905134924,-6.58323601155108,12.6532188498933,-1.97623181331915
49.0004820501164,-3.83838893192962,9.21124685374173,-6.41750888961278,12.5236097644651,-1.90613813910738
48.000452676288,-3.69702166380083,9.10600385499553,-6.24544382754429,12.3802914134766,-1.83982888413241
47.0009175012805,-3.55612345448039,8.97694067227309,-6.07789231651582,12.2259316273509,-1.77804459891443
45.999943819794,-3.44475157835156,8.83869904695928,-5.91341070895654,12.0372260490258,-1.7126186356224
